2L	4441313	R	P-element	0.363636363636364	P-element	-	-	-	-	-	-	-	-	-	4441413	4441487	0.363636363636364	11	4	7	0
2L	4790859	F	I-element	0.384615384615385	I-element	-	-	4790685	4790759	0.384615384615385	13	5	8	0	-	-	-	-	-	-	-
2L	4825100	FR	Burdock	0.393939393939394	Burdock	-	ncorrdist=159	4824946	4825020	0.333333333333333	9	3	6	0	4825180	4825254	0.454545454545455	11	5	6	0
2L	4855662	R	roo	0.625	roo	-	-	-	-	-	-	-	-	-	4855762	4855836	0.625	16	10	6	0
2L	4895895	FR	roo	0.319444444444444	roo	-	ncorrdist=135	4895753	4895827	0.222222222222222	9	2	7	0	4895963	4896022	0.416666666666667	12	5	7	0
2L	4941425	FR	roo	0.303846153846154	roo	-	ncorrdist=129	4941286	4941360	0.307692307692308	13	4	9	0	4941490	4941564	0.3	10	3	7	0
2L	4973819.5	FR	S2	0.96875	S2	FBti0019124	ncorrdist=110	4973583	4973657	0.9375	16	15	1	0	4973982	4974056	1	10	10	0	0
2L	5072392.5	FR	1360	0.4875	1360	-	ncorrdist=150	5072243	5072317	0.375	8	3	5	0	5072468	5072542	0.6	10	6	4	0
2L	5120320.5	FR	INE-1	1	INE-1	FBti0063078	ncorrdist=135	5120090	5120163	1	11	11	0	0	5120478	5120552	1	10	10	0	0
2L	5320299.5	FR	roo	0.833333333333333	roo	-	ncorrdist=142	5320074	5320148	0.666666666666667	6	4	2	0	5320451	5320525	1	6	6	0	0
2L	5369580	F	roo	0.8	roo	-	-	5369421	5369480	0.8	10	8	2	0	-	-	-	-	-	-	-
2L	5491181.5	FR	Tirant	0.718181818181818	Tirant	-	ncorrdist=136	5491039	5491113	0.636363636363636	11	7	4	0	5491250	5491324	0.8	5	4	1	0
2L	5585268	R	FB	0.166666666666667	FB	-	-	-	-	-	-	-	-	-	5585368	5585442	0.166666666666667	12	2	10	0
2L	5591212	FR	INE-1	0.75	INE-1	FBti0063169	ncorrdist=219	5590971	5591045	0.666666666666667	9	6	3	0	5591379	5591453	0.833333333333333	6	5	1	0
2L	5627787	F	Quasimodo	0.2	Quasimodo	-	-	5627613	5627687	0.2	5	1	4	0	-	-	-	-	-	-	-
2L	5627701	R	hobo	0.6	hobo	-	-	-	-	-	-	-	-	-	5627801	5627875	0.6	5	3	2	0
2L	5805906	R	hopper	0.666666666666667	hopper	-	-	-	-	-	-	-	-	-	5806006	5806067	0.666666666666667	9	6	3	0
2L	6265960	F	roo	0.461538461538462	roo	-	-	6265786	6265860	0.461538461538462	13	6	7	0	-	-	-	-	-	-	-
2L	6347662	R	1360	0.6	1360	-	-	-	-	-	-	-	-	-	6347762	6347836	0.6	5	3	2	0
2L	6349414	R	Stalker2	0.384615384615385	Stalker2	-	-	-	-	-	-	-	-	-	6349514	6349588	0.384615384615385	13	5	8	0
2L	6379517	F	412	0.833333333333333	412	-	-	6379343	6379417	0.833333333333333	6	5	1	0	-	-	-	-	-	-	-
2L	6966290.5	FR	1731	0.666666666666667	1731	FBti0063690	ncorrdist=187	6966087	6966161	0.666666666666667	9	6	3	0	6966420	6966494	0.666666666666667	9	6	3	0
2L	6967518.5	FR	mdg1	0.333333333333333	mdg1	FBti0063689	ncorrdist=207	6967320	6967389	0.416666666666667	12	5	7	0	6967648	6967722	0.25	12	3	9	0
2L	6986954	F	412	0.4	412	-	-	6986780	6986854	0.4	5	2	3	0	-	-	-	-	-	-	-
2L	7233043	FR	INE-1	1	INE-1	FBti0063710	ncorrdist=140	7232703	7232777	1	7	7	0	0	7233309	7233383	1	8	8	0	0
2L	7257408	FR	INE-1	0.885416666666667	INE-1	FBti0063711	ncorrdist=200	7257171	7257245	0.833333333333333	6	5	1	0	7257571	7257645	0.9375	16	15	1	0
2L	7322282	F	copia	0.266666666666667	copia	-	-	7322108	7322182	0.266666666666667	15	4	11	0	-	-	-	-	-	-	-
2L	7457885	R	297	0.454545454545455	297	-	-	-	-	-	-	-	-	-	7457985	7458023	0.454545454545455	11	5	6	0
2L	7459589	F	BS	0.470588235294118	BS	-	-	7459415	7459489	0.470588235294118	17	8	9	0	-	-	-	-	-	-	-
2L	7506873	F	roo	0.363636363636364	roo	-	-	7506699	7506773	0.363636363636364	11	4	7	0	-	-	-	-	-	-	-
2L	7535541	R	jockey	0.333333333333333	jockey	-	-	-	-	-	-	-	-	-	7535641	7535715	0.333333333333333	12	4	8	0
2L	7556942.5	R	412	0.466666666666667	412	-	ncorrdist=158	-	-	-	-	-	-	-	7557022	7557096	0.466666666666667	15	7	8	0
2L	7574214.5	FR	Transpac	0.78030303030303	Transpac	-	ncorrdist=98	7574091	7574165	0.833333333333333	12	10	2	0	7574264	7574338	0.727272727272727	22	16	6	0
2L	7579320.5	F	BS	0.857142857142857	BS	FBti0019133	ncorrdist=182	7579092	7579166	0.857142857142857	7	6	1	0	-	-	-	-	-	-	-
2L	7600265	R	Max-element	0.235294117647059	Max-element	-	-	-	-	-	-	-	-	-	7600365	7600439	0.235294117647059	17	4	13	0
2L	7811370	F	P-element	0.285714285714286	P-element	-	-	7811196	7811270	0.285714285714286	14	4	10	0	-	-	-	-	-	-	-
2L	7944513	R	roo	0.428571428571429	roo	-	-	-	-	-	-	-	-	-	7944613	7944687	0.428571428571429	7	3	4	0
2L	8496604	FR	I-element	0.302884615384615	I-element	-	ncorrdist=97	8496481	8496555	0.230769230769231	13	3	10	0	8496653	8496727	0.375	8	3	5	0
2L	8554717	F	roo	0.222222222222222	roo	-	-	8554543	8554617	0.222222222222222	9	2	7	0	-	-	-	-	-	-	-
2L	8584473	FR	Transpac	0.45	Transpac	-	ncorrdist=175	8584311	8584385	0.5	16	8	8	0	8584561	8584635	0.4	10	4	6	0
2L	8952768	FR	INE-1	0.707692307692308	INE-1	FBti0063777	ncorrdist=222	8952513	8952587	0.615384615384615	13	8	5	0	8952949	8953023	0.8	5	4	1	0
2L	8959988	F	Ivk	0.333333333333333	Ivk	-	-	8959814	8959888	0.333333333333333	15	5	10	0	-	-	-	-	-	-	-
2L	9232111	F	copia	0.416666666666667	copia	-	-	9231937	9232011	0.416666666666667	12	5	7	0	-	-	-	-	-	-	-
2L	9503271.5	FR	INE-1	1	INE-1	FBti0064242	ncorrdist=183	9502990	9503064	1	5	5	0	0	9503479	9503552	1	5	5	0	0
2L	9547619	FR	INE-1	1	INE-1	FBti0064243	ncorrdist=111	9547388	9547462	1	13	13	0	0	9547776	9547850	1	9	9	0	0
2L	9742269	F	Rt1b	0.555555555555556	Rt1b	-	-	9742127	9742169	0.555555555555556	9	5	4	0	-	-	-	-	-	-	-
2L	9778730.5	FR	INE-1	1	INE-1	FBti0063899	ncorrdist=168	9778492	9778566	1	6	6	0	0	9778895	9778947	1	7	7	0	0
2L	9779279	F	INE-1	1	INE-1	FBti0063900	ncorrdist=140	9779034	9779108	1	6	6	0	0	-	-	-	-	-	-	-
2L	9785018	FR	G2	0.572727272727273	G2	-	ncorrdist=117	9784885	9784959	0.545454545454545	11	6	5	0	9785077	9785151	0.6	15	9	6	0
2L	9861941.5	FR	jockey	0.697115384615385	jockey	-	ncorrdist=116	9861809	9861883	0.625	8	5	3	0	9862000	9862074	0.769230769230769	13	10	3	0
2L	10021590	R	HMS-Beagle	0.444444444444444	HMS-Beagle	-	-	-	-	-	-	-	-	-	10021690	10021764	0.444444444444444	9	4	5	0
2L	10298646.5	FR	INE-1	0.9	INE-1	FBti0064262	ncorrdist=146	10298427	10298501	1	6	6	0	0	10298792	10298866	0.8	10	8	2	0
2L	10404208	FR	INE-1	1	INE-1	FBti0064263	ncorrdist=149	10403961	10404035	1	7	7	0	0	10404381	10404455	1	7	7	0	0
2L	10437438	FR	INE-1	0.366666666666667	INE-1	FBti0064264	ncorrdist=155	10437239	10437313	0.4	10	4	6	0	10437563	10437637	0.333333333333333	9	3	6	0
2L	10554413	R	Tabor	0.833333333333333	Tabor	-	ncorrdist=147	-	-	-	-	-	-	-	10554487	10554561	0.833333333333333	12	10	2	0
2L	10783056	F	Burdock	0.428571428571429	Burdock	-	-	10782882	10782956	0.428571428571429	7	3	4	0	-	-	-	-	-	-	-
2L	10901903.5	R	INE-1	1	INE-1	FBti0064297	ncorrdist=159	-	-	-	-	-	-	-	10902055	10902129	1	5	5	0	0
2L	10942389	F	pogo	0.5	pogo	-	-	10942215	10942289	0.5	6	3	3	0	-	-	-	-	-	-	-
2L	10986741.5	FR	INE-1	1	INE-1	FBti0064299	ncorrdist=134	10986522	10986596	1	9	9	0	0	10986887	10986961	1	6	6	0	0
2L	11048016.5	FR	Juan	0.608333333333333	Juan	-	ncorrdist=110	11047887	11047961	0.8	5	4	1	0	11048072	11048146	0.416666666666667	12	5	7	0
2L	11123603	F	P-element	0.166666666666667	P-element	-	-	11123429	11123503	0.166666666666667	18	3	15	0	-	-	-	-	-	-	-
2L	11154156	FR	INE-1	1	INE-1	FBti0064313	ncorrdist=132	11153860	11153934	1	9	9	0	0	11154378	11154452	1	7	7	0	0
2L	11266650	R	pogo	0.333333333333333	pogo	-	-	-	-	-	-	-	-	-	11266750	11266824	0.333333333333333	12	4	8	0
2L	11426222	F	1731	0.5	1731	-	-	11426048	11426122	0.5	8	4	4	0	-	-	-	-	-	-	-
2L	11562622	FR	INE-1	0.694444444444444	INE-1	FBti0059821	ncorrdist=180	11562406	11562480	0.555555555555556	9	5	4	0	11562764	11562838	0.833333333333333	6	5	1	0
2L	11652369	F	blood	0.416666666666667	blood	-	-	11652203	11652269	0.416666666666667	12	5	7	0	-	-	-	-	-	-	-
2L	11668656	F	I-element	0.714285714285714	I-element	-	-	11668482	11668556	0.714285714285714	7	5	2	0	-	-	-	-	-	-	-
2L	11708466	R	roo	0.142857142857143	roo	-	-	-	-	-	-	-	-	-	11708566	11708640	0.142857142857143	7	1	6	0
2L	11721329	R	jockey	0.357142857142857	jockey	-	-	-	-	-	-	-	-	-	11721429	11721503	0.357142857142857	14	5	9	0
2L	11726354	R	412	0.375	412	-	-	-	-	-	-	-	-	-	11726454	11726528	0.375	8	3	5	0
2L	11740789	R	blood	0.272727272727273	blood	-	-	-	-	-	-	-	-	-	11740889	11740963	0.272727272727273	11	3	8	0
2L	11771324	F	Quasimodo	0.8	Quasimodo	-	-	11771150	11771224	0.8	5	4	1	0	-	-	-	-	-	-	-
2L	11785299	F	hobo	0.222222222222222	hobo	-	-	11785125	11785199	0.222222222222222	9	2	7	0	-	-	-	-	-	-	-
2L	11785131	R	jockey	0.3	jockey	-	-	-	-	-	-	-	-	-	11785231	11785305	0.3	10	3	7	0
2L	11823946	R	diver	0.333333333333333	diver	-	-	-	-	-	-	-	-	-	11824046	11824120	0.333333333333333	12	4	8	0
2L	11837079.5	FR	INE-1	0.48951048951049	INE-1	FBti0059835	ncorrdist=140	11836881	11836955	0.363636363636364	11	4	7	0	11837204	11837278	0.615384615384615	13	8	5	0
2L	11867363	F	jockey	0.272727272727273	jockey	-	-	11867189	11867263	0.272727272727273	11	3	8	0	-	-	-	-	-	-	-
2L	11890354	FR	hopper	0.306818181818182	hopper	-	ncorrdist=179	11890190	11890264	0.363636363636364	11	4	7	0	11890444	11890518	0.25	12	3	9	0
2L	11942581.5	FR	jockey	0.366666666666667	jockey	-	ncorrdist=112	11942451	11942525	0.333333333333333	9	3	6	0	11942638	11942712	0.4	10	4	6	0
2L	12051720	FR	Tabor	0.312091503267974	Tabor	-	ncorrdist=199	12051546	12051620	0.235294117647059	17	4	13	0	12051820	12051894	0.388888888888889	18	7	11	0
2L	12141115	R	mdg1	0.583333333333333	mdg1	-	-	-	-	-	-	-	-	-	12141215	12141289	0.583333333333333	12	7	5	0
2L	12523215	R	Juan	0.666666666666667	Juan	-	-	-	-	-	-	-	-	-	12523315	12523389	0.666666666666667	6	4	2	0
2L	12583444	R	roo	0.444444444444444	roo	-	-	-	-	-	-	-	-	-	12583544	12583618	0.444444444444444	9	4	5	0
2L	12769132	R	springer	0.3	springer	-	-	-	-	-	-	-	-	-	12769232	12769306	0.3	10	3	7	0
2L	12854897	F	roo	0.1	roo	-	-	12854723	12854797	0.1	10	1	9	0	-	-	-	-	-	-	-
2L	12906211	R	297	0.833333333333333	297	-	-	-	-	-	-	-	-	-	12906311	12906343	0.833333333333333	6	5	1	0
2L	12987080.5	FR	hobo	0.8875	hobo	FBti0060534	ncorrdist=102	12986815	12986889	0.875	8	7	1	0	12987272	12987346	0.9	10	9	1	0
2L	13036391	FR	X-element	0.595959595959596	X-element	FBti0019164	ncorrdist=122	13036165	13036239	0.636363636363636	11	7	4	0	13036543	13036617	0.555555555555556	9	5	4	0
2L	13113027	F	mdg1	0.333333333333333	mdg1	-	-	13112853	13112927	0.333333333333333	15	5	10	0	-	-	-	-	-	-	-
2L	13125582	F	F-element	1	F-element	-	-	13125449	13125482	1	5	5	0	0	-	-	-	-	-	-	-
2L	13154242	R	roo	0.714285714285714	roo	-	-	-	-	-	-	-	-	-	13154342	13154416	0.714285714285714	7	5	2	0
2L	13293055	F	X-element	0.357142857142857	X-element	-	-	13292881	13292955	0.357142857142857	14	5	9	0	-	-	-	-	-	-	-
2L	13350113	R	roo	0.347826086956522	roo	-	-	-	-	-	-	-	-	-	13350213	13350287	0.347826086956522	23	8	15	0
2L	13543784	FR	INE-1	0.727272727272727	INE-1	FBti0060350	ncorrdist=250	13543544	13543618	0.636363636363636	11	7	4	0	13543950	13544006	0.818181818181818	11	9	2	0
2L	13569261	FR	297	0.854545454545454	297	-	ncorrdist=105	13569134	13569208	0.909090909090909	11	10	1	0	13569314	13569388	0.8	10	8	2	0
2L	13581919.5	FR	INE-1	0.542857142857143	INE-1	FBti0060352	ncorrdist=212	13581705	13581779	0.8	5	4	1	0	13582060	13582134	0.285714285714286	7	2	5	0
2L	13621322	F	Cr1a	0.5	Cr1a	-	-	13621148	13621222	0.5	6	3	3	0	-	-	-	-	-	-	-
2L	13621289	R	roo	0.818181818181818	roo	-	-	-	-	-	-	-	-	-	13621389	13621463	0.818181818181818	11	9	2	0
2L	13740568.5	F	rover	0.9	rover	-	ncorrdist=172	13740408	13740482	0.9	10	9	1	0	-	-	-	-	-	-	-
2L	13783849	FR	S-element	1	S-element	FBti0060388	ncorrdist=126	13783593	13783667	1	12	12	0	0	13784031	13784105	1	9	9	0	0
2L	13790700	FR	INE-1	0.541666666666667	INE-1	FBti0060369	ncorrdist=192	13790485	13790559	0.333333333333333	9	3	6	0	13790841	13790915	0.75	8	6	2	0
2L	13846513	F	roo	0.153846153846154	roo	-	-	13846339	13846413	0.153846153846154	13	2	11	0	-	-	-	-	-	-	-
2L	13929257	F	copia	0.875	copia	-	-	13929083	13929157	0.875	8	7	1	0	-	-	-	-	-	-	-
2L	14052762	F	412	0.727272727272727	412	-	ncorrdist=117	14052629	14052703	0.727272727272727	11	8	3	0	-	-	-	-	-	-	-
2L	14224620.5	FR	FB	0.776515151515151	FB	-	ncorrdist=102	14224495	14224569	0.916666666666667	12	11	1	0	14224672	14224746	0.636363636363636	11	7	4	0
2L	14238576	FR	Max-element	0.912878787878788	Max-element	-	ncorrdist=97	14238453	14238527	0.909090909090909	11	10	1	0	14238625	14238699	0.916666666666667	12	11	1	0
2L	14444701	FR	412	0.678571428571429	412	-	ncorrdist=111	14444571	14444645	0.5	16	8	8	0	14444757	14444831	0.857142857142857	14	12	2	0
2L	14718369.5	FR	412	0.85	412	-	ncorrdist=114	14718238	14718312	0.9	10	9	1	0	14718427	14718501	0.8	10	8	2	0
2L	14884959.5	FR	INE-1	1	INE-1	FBti0060844	ncorrdist=143	14884707	14884780	1	9	9	0	0	14885139	14885213	1	10	10	0	0
2L	14967397	FR	opus	0.683333333333333	opus	-	ncorrdist=117	14967264	14967338	0.666666666666667	15	10	5	0	14967456	14967530	0.7	10	7	3	0
2L	15004946.5	FR	INE-1	0.908730158730159	INE-1	FBti0060845	ncorrdist=108	15004711	15004785	0.888888888888889	9	8	1	0	15005108	15005182	0.928571428571429	14	13	1	0
2L	15081499	FR	hobo	0.585470085470085	hobo	FBti0060865	ncorrdist=220	15081285	15081359	0.615384615384615	13	8	5	0	15081639	15081713	0.555555555555556	9	5	4	0
2L	15119473	FR	Juan	0.44949494949495	Juan	-	ncorrdist=91	15119353	15119427	0.444444444444444	9	4	5	0	15119519	15119593	0.454545454545455	11	5	6	0
2L	15142305.5	FR	BS	0.722222222222222	BS	-	ncorrdist=106	15142178	15142252	0.444444444444444	9	4	5	0	15142359	15142417	1	7	7	0	0
2L	15143878	FR	opus	0.520833333333333	opus	-	ncorrdist=135	15143736	15143810	0.666666666666667	9	6	3	0	15143946	15144020	0.375	8	3	5	0
2L	15224181.5	FR	3S18	0.452380952380952	3S18	-	ncorrdist=148	15224033	15224107	0.333333333333333	6	2	4	0	15224256	15224330	0.571428571428571	7	4	3	0
2L	15284262	F	roo	0.727272727272727	roo	-	-	15284088	15284162	0.727272727272727	11	8	3	0	-	-	-	-	-	-	-
2L	15332167	R	297	1	297	-	-	-	-	-	-	-	-	-	15332267	15332339	1	5	5	0	0
2L	15510273	F	I-element	0.416666666666667	I-element	-	-	15510105	15510173	0.416666666666667	12	5	7	0	-	-	-	-	-	-	-
2L	15868073	FR	Transpac	0.358974358974359	Transpac	-	ncorrdist=147	15867925	15867999	0.333333333333333	15	5	10	0	15868147	15868221	0.384615384615385	13	5	8	0
2L	15871743	R	F-element	0.444444444444444	F-element	-	-	-	-	-	-	-	-	-	15871843	15871917	0.444444444444444	9	4	5	0
2L	15902788.5	FR	INE-1	0.9375	INE-1	FBti0060901	ncorrdist=147	15902563	15902637	0.875	8	7	1	0	15902940	15903014	1	9	9	0	0
2L	15919793	F	diver	0.272727272727273	diver	-	-	15919619	15919693	0.272727272727273	11	3	8	0	-	-	-	-	-	-	-
2L	15923124	F	INE-1	1	INE-1	FBti0060902	ncorrdist=110	15922782	15922856	1	9	9	0	0	-	-	-	-	-	-	-
2L	15950550	F	17.6	0.2	17.6	-	-	15950376	15950450	0.2	5	1	4	0	-	-	-	-	-	-	-
2L	16040644.5	FR	INE-1	1	INE-1	FBti0060917	ncorrdist=139	16040429	16040503	1	6	6	0	0	16040786	16040860	1	8	8	0	0
2L	16067135	R	HMS-Beagle	0.625	HMS-Beagle	-	-	-	-	-	-	-	-	-	16067235	16067284	0.625	8	5	3	0
2L	16120193	FR	INE-1	0.75	INE-1	FBti0060918	ncorrdist=154	16119967	16120041	0.5	8	4	4	0	16120345	16120419	1	7	7	0	0
2L	16163449.5	FR	BS3	0.733333333333333	BS3	FBti0060935	ncorrdist=158	16163252	16163326	0.8	5	4	1	0	16163573	16163647	0.666666666666667	9	6	3	0
2L	16166069	R	Tc1-2	0.578947368421053	Tc1-2	-	-	-	-	-	-	-	-	-	16166169	16166243	0.578947368421053	19	11	8	0
2L	16293833.5	FR	INE-1	1	INE-1	FBti0060937	ncorrdist=135	16293604	16293648	1	5	5	0	0	16294019	16294093	1	8	8	0	0
2L	16361659	FR	jockey	0.642857142857143	jockey	-	ncorrdist=149	16361510	16361584	0.714285714285714	7	5	2	0	16361734	16361808	0.571428571428571	7	4	3	0
2L	16526252	F	hopper	0.7	hopper	-	-	16526079	16526152	0.7	10	7	3	0	-	-	-	-	-	-	-
2L	16663709	R	mdg1	0.5	mdg1	-	-	-	-	-	-	-	-	-	16663809	16663883	0.5	6	3	3	0
2L	16729734.5	FR	micropia	0.90625	micropia	FBti0061396	ncorrdist=218	16729506	16729580	1	12	12	0	0	16729889	16729963	0.8125	16	13	3	0
2L	16851578	R	Juan	1	Juan	-	-	-	-	-	-	-	-	-	16851678	16851752	1	6	6	0	0
2L	16855136	R	Doc3-element	1	Doc3-element	FBti0061430	ncorrdist=118	-	-	-	-	-	-	-	16855350	16855424	1	9	9	0	0
2L	16857138	FR	Doc	1	Doc	FBti0061399	ncorrdist=184	16856924	16856996	1	9	9	0	0	16857280	16857354	1	7	7	0	0
2L	16859123.5	FR	hobo	1	hobo	FBti0061428	ncorrdist=123	16858620	16858694	1	5	5	0	0	16859553	16859627	1	7	7	0	0
2L	16974735	R	flea	0.5	flea	-	-	-	-	-	-	-	-	-	16974835	16974909	0.5	14	7	7	0
2L	17121940	R	roo	0.571428571428571	roo	-	-	-	-	-	-	-	-	-	17122040	17122114	0.571428571428571	7	4	3	0
2L	17123356	FR	opus	0.508333333333333	opus	-	ncorrdist=115	17123235	17123298	0.416666666666667	12	5	7	0	17123414	17123488	0.6	5	3	2	0
2L	17166719	F	Doc	0.5	Doc	-	-	17166545	17166619	0.5	10	5	5	0	-	-	-	-	-	-	-
2L	17213885	R	jockey	0.5	jockey	-	-	-	-	-	-	-	-	-	17213985	17214059	0.5	10	5	5	0
2L	17308394.5	FR	jockey	0.464285714285714	jockey	-	ncorrdist=166	17308237	17308311	0.5	8	4	4	0	17308478	17308552	0.428571428571429	7	3	4	0
2L	17330944.5	FR	mdg1	0.393939393939394	mdg1	-	ncorrdist=166	17330787	17330861	0.333333333333333	12	4	8	0	17331028	17331102	0.454545454545455	11	5	6	0
