2L	11562606.5	FR	INE-1	1	INE-1	FBti0059821	ncorrdist=165	11562398	11562472	1	6	6	0	0	11562741	11562809	1	11	11	0	0
2L	11652372.5	FR	blood	0.23859649122807	blood	-	ncorrdist=124	11652236	11652310	0.266666666666667	15	4	11	0	11652435	11652509	0.210526315789474	19	4	15	0
2L	11708494	R	roo	0.571428571428571	roo	-	-	-	-	-	-	-	-	-	11708594	11708668	0.571428571428571	7	4	3	0
2L	11837091.5	FR	INE-1	0.845238095238095	INE-1	FBti0059835	ncorrdist=172	11836877	11836951	0.857142857142857	7	6	1	0	11837232	11837306	0.833333333333333	6	5	1	0
2L	11853609	R	copia	0.181818181818182	copia	-	-	-	-	-	-	-	-	-	11853709	11853783	0.181818181818182	11	2	9	0
2L	11942580	F	jockey	0.5	jockey	-	-	11942406	11942480	0.5	10	5	5	0	-	-	-	-	-	-	-
2L	12285066	R	roo	0.6	roo	-	-	-	-	-	-	-	-	-	12285166	12285240	0.6	5	3	2	0
2L	12583519	F	roo	0.555555555555556	roo	-	-	12583368	12583419	0.555555555555556	9	5	4	0	-	-	-	-	-	-	-
2L	12845373	F	Transpac	0.416666666666667	Transpac	-	-	12845199	12845273	0.416666666666667	12	5	7	0	-	-	-	-	-	-	-
2L	12987080.5	FR	hobo	0.861111111111111	hobo	FBti0060534	ncorrdist=118	12986833	12986881	0.833333333333333	6	5	1	0	12987280	12987354	0.888888888888889	9	8	1	0
2L	13036388.5	FR	X-element	0.69047619047619	X-element	FBti0019164	ncorrdist=115	13036166	13036240	0.714285714285714	7	5	2	0	13036537	13036611	0.666666666666667	6	4	2	0
2L	13055310	F	roo	0.2	roo	-	-	13055136	13055210	0.2	10	2	8	0	-	-	-	-	-	-	-
2L	13139420	F	F-element	0.5	F-element	-	-	13139246	13139320	0.5	10	5	5	0	-	-	-	-	-	-	-
2L	13165452	R	P-element	0.375	P-element	-	-	-	-	-	-	-	-	-	13165552	13165626	0.375	8	3	5	0
2L	13292972	R	X-element	0.545454545454545	X-element	-	-	-	-	-	-	-	-	-	13293072	13293143	0.545454545454545	11	6	5	0
2L	13363455.5	FR	FB	0.783333333333333	FB	FBti0060348	ncorrdist=198	13363242	13363316	0.666666666666667	6	4	2	0	13363595	13363639	0.9	10	9	1	0
2L	13479482	F	INE-1	0.714285714285714	INE-1	FBti0060329	ncorrdist=166	13479293	13479367	0.714285714285714	7	5	2	0	-	-	-	-	-	-	-
2L	13543765.5	R	INE-1	1	INE-1	FBti0060350	ncorrdist=163	-	-	-	-	-	-	-	13543888	13543962	1	9	9	0	0
2L	13621295	R	roo	0.583333333333333	roo	-	-	-	-	-	-	-	-	-	13621395	13621463	0.583333333333333	12	7	5	0
2L	13740564	FR	rover	0.606837606837607	rover	-	ncorrdist=185	13740397	13740471	0.444444444444444	9	4	5	0	13740657	13740722	0.769230769230769	13	10	3	0
2L	13783835.5	FR	S-element	1	S-element	FBti0060388	ncorrdist=117	13783584	13783658	1	7	7	0	0	13784013	13784087	1	8	8	0	0
2L	14052779.5	FR	412	0.916666666666667	412	-	ncorrdist=138	14052636	14052710	0.833333333333333	6	5	1	0	14052849	14052892	1	13	13	0	0
2L	14224619	FR	FB	0.9	FB	-	ncorrdist=103	14224493	14224567	1	8	8	0	0	14224671	14224745	0.8	10	8	2	0
2L	14238572	FR	Max-element	0.825	Max-element	-	ncorrdist=117	14238439	14238513	0.9	10	9	1	0	14238631	14238705	0.75	8	6	2	0
2L	14345844.5	FR	INE-1	0.928571428571429	INE-1	FBti0059982	ncorrdist=136	14345663	14345712	1	8	8	0	0	14345977	14346045	0.857142857142857	7	6	1	0
2L	14444671	R	412	0.727272727272727	412	-	-	-	-	-	-	-	-	-	14444771	14444845	0.727272727272727	11	8	3	0
2L	14467319	FR	Doc	1	Doc	FBti0059713	ncorrdist=173	14465454	14465528	1	5	5	0	0	14469110	14469184	1	9	9	0	0
2L	14524361	F	297	0.307692307692308	297	-	-	14524187	14524261	0.307692307692308	13	4	9	0	-	-	-	-	-	-	-
2L	14718378	FR	412	0.583333333333333	412	-	ncorrdist=119	14718244	14718318	0.666666666666667	9	6	3	0	14718438	14718512	0.5	10	5	5	0
2L	14792582	F	opus	0.5	opus	-	-	14792408	14792482	0.5	8	4	4	0	-	-	-	-	-	-	-
2L	14967391.5	FR	opus	0.777089783281734	opus	-	ncorrdist=120	14967257	14967331	0.789473684210526	19	15	4	0	14967452	14967526	0.764705882352941	17	13	4	0
2L	15004941	R	INE-1	1	INE-1	FBti0060845	ncorrdist=125	-	-	-	-	-	-	-	15005111	15005185	1	7	7	0	0
2L	15119422	R	Juan	0.6	Juan	-	-	-	-	-	-	-	-	-	15119522	15119596	0.6	5	3	2	0
2L	15142319	F	BS	0.888888888888889	BS	-	-	15142160	15142219	0.888888888888889	9	8	1	0	-	-	-	-	-	-	-
2L	15143874.5	FR	opus	0.649350649350649	opus	-	ncorrdist=116	15143742	15143816	0.571428571428571	7	4	3	0	15143933	15144007	0.727272727272727	11	8	3	0
2L	15224207	F	3S18	0.6	3S18	-	-	15224033	15224107	0.6	10	6	4	0	-	-	-	-	-	-	-
2L	15284271	F	roo	0.666666666666667	roo	-	-	15284097	15284171	0.666666666666667	6	4	2	0	-	-	-	-	-	-	-
2L	15868060	R	Transpac	0.5	Transpac	-	-	-	-	-	-	-	-	-	15868160	15868218	0.5	10	5	5	0
2L	15923091.5	F	INE-1	1	INE-1	FBti0060902	ncorrdist=165	15922734	15922796	1	6	6	0	0	-	-	-	-	-	-	-
2L	15945186	R	Transpac	0.307692307692308	Transpac	-	-	-	-	-	-	-	-	-	15945286	15945360	0.307692307692308	13	4	9	0
2L	16067075	R	HMS-Beagle	1	HMS-Beagle	-	-	-	-	-	-	-	-	-	16067175	16067219	1	5	5	0	0
2L	16120149.5	FR	INE-1	1	INE-1	FBti0060918	ncorrdist=159	16119954	16119995	1	6	6	0	0	16120304	16120378	1	6	6	0	0
2L	16224433	R	1360	0.444444444444444	1360	-	-	-	-	-	-	-	-	-	16224533	16224607	0.444444444444444	9	4	5	0
2L	16276443	R	hobo	0.230769230769231	hobo	-	-	-	-	-	-	-	-	-	16276543	16276617	0.230769230769231	13	3	10	0
2L	16361693	F	jockey	0.818181818181818	jockey	-	-	16361519	16361593	0.818181818181818	11	9	2	0	-	-	-	-	-	-	-
2L	16729735	FR	micropia	0.833333333333333	micropia	FBti0061396	ncorrdist=131	16729550	16729624	1	12	12	0	0	16729846	16729920	0.666666666666667	9	6	3	0
2L	16857153.5	F	Doc	1	Doc	FBti0061399	ncorrdist=167	16856946	16857020	1	5	5	0	0	-	-	-	-	-	-	-
2L	16859135.5	R	hobo	1	hobo	FBti0061428	ncorrdist=107	-	-	-	-	-	-	-	16859557	16859631	1	5	5	0	0
2L	16859614	F	Cr1a	0.538461538461538	Cr1a	-	-	16859460	16859514	0.538461538461538	13	7	6	0	-	-	-	-	-	-	-
2L	16974785	F	flea	0.857142857142857	flea	-	-	16974621	16974685	0.857142857142857	7	6	1	0	-	-	-	-	-	-	-
2L	17121947.5	FR	roo	0.8125	roo	-	ncorrdist=130	17121808	17121882	0.625	8	5	3	0	17122013	17122073	1	6	6	0	0
2L	17166687	R	Doc	0.666666666666667	Doc	-	-	-	-	-	-	-	-	-	17166787	17166861	0.666666666666667	6	4	2	0
2L	17308376.5	FR	jockey	0.723214285714286	jockey	-	ncorrdist=126	17308239	17308313	0.571428571428571	7	4	3	0	17308440	17308514	0.875	8	7	1	0
2L	17361954.5	R	INE-1	1	INE-1	FBti0061482	ncorrdist=134	-	-	-	-	-	-	-	17362224	17362298	1	6	6	0	0
2L	17450379	FR	P-element	0.625	P-element	-	ncorrdist=113	17450248	17450322	0.75	12	9	3	0	17450436	17450510	0.5	10	5	5	0
2L	17458272.5	FR	INE-1	1	INE-1	FBti0061483	ncorrdist=121	17458000	17458074	1	6	6	0	0	17458471	17458535	1	14	14	0	0
2L	17459887.5	F	Juan	0.625	Juan	-	ncorrdist=128	17459749	17459823	0.625	8	5	3	0	-	-	-	-	-	-	-
2L	17520720	FR	INE-1	0.807142857142857	INE-1	FBti0061507	ncorrdist=138	17520525	17520599	0.714285714285714	7	5	2	0	17520841	17520915	0.9	10	9	1	0
2L	17889357.5	F	accord	0.714285714285714	accord	-	ncorrdist=136	17889227	17889289	0.714285714285714	7	5	2	0	-	-	-	-	-	-	-
2L	17936950	FR	Burdock	0.638888888888889	Burdock	-	ncorrdist=103	17936824	17936898	0.5	12	6	6	0	17937002	17937076	0.777777777777778	9	7	2	0
2L	17941382.5	R	INE-1	0.888888888888889	INE-1	FBti0061540	ncorrdist=152	-	-	-	-	-	-	-	17941536	17941588	0.888888888888889	9	8	1	0
2L	17973849.5	FR	INE-1	1	INE-1	FBti0061541	ncorrdist=137	17973451	17973525	1	6	6	0	0	17974174	17974248	1	9	9	0	0
2L	17999824.5	FR	INE-1	1	INE-1	FBti0061542	ncorrdist=142	17999602	17999676	1	6	6	0	0	17999973	18000047	1	5	5	0	0
2L	18011932.5	FR	INE-1	1	INE-1	FBti0061543	ncorrdist=113	18011544	18011618	1	7	7	0	0	18012247	18012321	1	6	6	0	0
2L	18075260	FR	roo	0.791666666666667	roo	-	ncorrdist=115	18075164	18075202	0.833333333333333	6	5	1	0	18075318	18075392	0.75	8	6	2	0
2L	18113890.5	FR	Tc1	1	Tc1	FBti0019197	ncorrdist=119	18113451	18113525	1	9	9	0	0	18114256	18114330	1	10	10	0	0
2L	18177212	FR	INE-1	0.9375	INE-1	FBti0061564	ncorrdist=170	18176976	18177050	0.875	8	7	1	0	18177374	18177446	1	12	12	0	0
2L	18283015	FR	INE-1	0.928571428571429	INE-1	FBti0061574	ncorrdist=135	18282796	18282869	1	6	6	0	0	18283161	18283214	0.857142857142857	7	6	1	0
2L	18480834	R	roo	0.333333333333333	roo	-	-	-	-	-	-	-	-	-	18480934	18481008	0.333333333333333	12	4	8	0
2L	18570550	F	FB	1	FB	-	-	18570376	18570450	1	5	5	0	0	-	-	-	-	-	-	-
2L	18612768	FR	INE-1	1	INE-1	FBti0061981	ncorrdist=116	18612460	18612534	1	8	8	0	0	18613002	18613076	1	10	10	0	0
2L	18662288	FR	HMS-Beagle	0.477777777777778	HMS-Beagle	-	ncorrdist=155	18662166	18662210	0.555555555555556	9	5	4	0	18662366	18662440	0.4	10	4	6	0
2L	18852596.5	FR	INE-1	1	INE-1	FBti0062509	ncorrdist=102	18852301	18852375	1	11	11	0	0	18852818	18852892	1	6	6	0	0
2L	18945582	FR	INE-1	1	INE-1	FBti0062511	ncorrdist=142	18945361	18945435	1	5	5	0	0	18945729	18945803	1	5	5	0	0
2L	18958120.5	FR	412	0.505952380952381	412	-	ncorrdist=112	18957990	18958064	0.583333333333333	12	7	5	0	18958177	18958251	0.428571428571429	7	3	4	0
2L	18973620.5	FR	INE-1	1	INE-1	FBti0062512	ncorrdist=111	18973449	18973468	1	5	5	0	0	18973773	18973847	1	10	10	0	0
2L	19070724.5	FR	roo	0.507936507936508	roo	-	ncorrdist=114	19070593	19070667	0.571428571428571	7	4	3	0	19070782	19070856	0.444444444444444	9	4	5	0
2L	19408770	FR	INE-1	1	INE-1	FBti0062046	ncorrdist=107	19408553	19408627	1	6	6	0	0	19408913	19408987	1	12	12	0	0
2L	19506976.5	FR	Cr1a	1	Cr1a	FBti0019203	ncorrdist=138	19506520	19506594	1	12	12	0	0	19507359	19507433	1	9	9	0	0
2L	19675694	F	hobo	0.307692307692308	hobo	-	-	19675520	19675594	0.307692307692308	13	4	9	0	-	-	-	-	-	-	-
2L	19818222	FR	G4	0.9	G4	FBti0019781	ncorrdist=209	19817687	19817761	0.8	5	4	1	0	19818683	19818757	1	7	7	0	0
2L	19968658	R	opus	0.833333333333333	opus	-	-	-	-	-	-	-	-	-	19968758	19968832	0.833333333333333	6	5	1	0
2L	20026152.5	F	INE-1	1	INE-1	FBti0062117	ncorrdist=106	20025757	20025831	1	8	8	0	0	-	-	-	-	-	-	-
2L	20031223.5	FR	roo	0.666666666666667	roo	-	ncorrdist=122	20031088	20031162	0.666666666666667	6	4	2	0	20031285	20031359	0.666666666666667	6	4	2	0
2L	20114999	FR	INE-1	0.792207792207792	INE-1	FBti0062124	ncorrdist=180	20114793	20114867	0.857142857142857	7	6	1	0	20115131	20115205	0.727272727272727	11	8	3	0
2L	20120026	FR	jockey	1	jockey	FBti0062114	ncorrdist=99	20119805	20119879	1	11	11	0	0	20120173	20120247	1	12	12	0	0
2L	20153147	F	copia	1	copia	-	-	20152973	20153047	1	5	5	0	0	-	-	-	-	-	-	-
2L	20175154	R	1360	1	1360	-	-	-	-	-	-	-	-	-	20175254	20175291	1	8	8	0	0
2L	20203973.5	FR	hobo	1	hobo	FBti0059673	ncorrdist=105	20202509	20202583	1	7	7	0	0	20205364	20205438	1	7	7	0	0
2L	20207278	FR	hobo	1	hobo	FBti0060252	ncorrdist=106	20205327	20205401	1	10	10	0	0	20209155	20209227	1	9	9	0	0
2L	20223766.5	FR	INE-1	1	INE-1	FBti0062650	ncorrdist=156	20223507	20223581	1	7	7	0	0	20223952	20224026	1	8	8	0	0
2L	20241337	FR	mdg3	0.69047619047619	mdg3	-	ncorrdist=149	20241210	20241262	0.666666666666667	9	6	3	0	20241412	20241464	0.714285714285714	7	5	2	0
2L	20253253.5	FR	G2	0.916666666666667	G2	-	ncorrdist=176	20253103	20253165	0.833333333333333	6	5	1	0	20253342	20253399	1	6	6	0	0
2L	20375647.5	F	INE-1	1	INE-1	FBti0062818	ncorrdist=111	20375367	20375441	1	7	7	0	0	-	-	-	-	-	-	-
2L	20402086.5	R	412	0.714285714285714	412	-	ncorrdist=116	-	-	-	-	-	-	-	20402145	20402219	0.714285714285714	7	5	2	0
2L	20441374.5	FR	INE-1	0.95	INE-1	FBti0062844	ncorrdist=166	20441157	20441231	0.9	10	9	1	0	20441518	20441592	1	5	5	0	0
2L	20468296.5	FR	INE-1	1	INE-1	FBti0062846	ncorrdist=146	20467971	20468045	1	8	8	0	0	20468548	20468622	1	6	6	0	0
2L	20481677.5	FR	INE-1	0.669642857142857	INE-1	FBti0062848	ncorrdist=231	20481477	20481527	0.714285714285714	7	5	2	0	20481828	20481894	0.625	8	5	3	0
2L	20491551.5	FR	INE-1	1	INE-1	FBti0062849	ncorrdist=140	20491334	20491386	1	7	7	0	0	20491717	20491791	1	9	9	0	0
2L	20514794	FR	INE-1	0.871212121212121	INE-1	FBti0062851	ncorrdist=144	20514601	20514675	0.833333333333333	6	5	1	0	20514913	20514987	0.909090909090909	11	10	1	0
2L	20576057.5	FR	INE-1	0.422727272727273	INE-1	FBti0063318	ncorrdist=132	20575875	20575949	0.545454545454545	11	6	5	0	20576166	20576240	0.3	10	3	7	0
2L	20819997.5	FR	INE-1	0.878571428571429	INE-1	FBti0063360	ncorrdist=177	20819784	20819858	0.857142857142857	7	6	1	0	20820137	20820211	0.9	10	9	1	0
2L	20838392	FR	INE-1	1	INE-1	FBti0063363	ncorrdist=137	20838169	20838227	1	8	8	0	0	20838557	20838631	1	5	5	0	0
2L	20914820	FR	INE-1	0.928571428571429	INE-1	FBti0063390	ncorrdist=139	20914622	20914696	1	9	9	0	0	20914944	20915018	0.857142857142857	7	6	1	0
2L	20923350	FR	INE-1	1	INE-1	FBti0063391	ncorrdist=129	20922956	20923030	1	6	6	0	0	20923670	20923744	1	10	10	0	0
2L	20929924.5	FR	412	0.444444444444444	412	-	ncorrdist=116	20929792	20929866	0.555555555555556	9	5	4	0	20929983	20930057	0.333333333333333	9	3	6	0
2L	20949068	F	F-element	0.545454545454545	F-element	-	-	20948894	20948968	0.545454545454545	11	6	5	0	-	-	-	-	-	-	-
2L	20988696	F	F-element	0.25	F-element	-	-	20988522	20988596	0.25	12	3	9	0	-	-	-	-	-	-	-
2L	20998631.5	FR	INE-1	1	INE-1	FBti0063395	ncorrdist=151	20998444	20998478	1	5	5	0	0	20998785	20998859	1	8	8	0	0
2L	21057418.5	FR	INE-1	1	INE-1	FBti0063415	ncorrdist=115	21057139	21057213	1	5	5	0	0	21057624	21057698	1	9	9	0	0
2L	21111978	FR	1360	0.53393665158371	1360	-	ncorrdist=137	21111835	21111909	0.538461538461538	13	7	6	0	21112047	21112121	0.529411764705882	17	9	8	0
2L	21151140.5	FR	1360	1	1360	FBti0019828	ncorrdist=109	21150743	21150817	1	7	7	0	0	21151464	21151538	1	11	11	0	0
2L	21208558	FR	INE-1	1	INE-1	FBti0063458	ncorrdist=110	21208101	21208175	1	10	10	0	0	21208941	21209015	1	6	6	0	0
2L	21212104	R	INE-1	1	INE-1	FBti0063462	ncorrdist=119	-	-	-	-	-	-	-	21212233	21212307	1	7	7	0	0
2L	21236367	FR	INE-1	1	INE-1	FBti0063464	ncorrdist=126	21236132	21236206	1	12	12	0	0	21236528	21236602	1	8	8	0	0
2L	21241895.5	FR	INE-1	1	INE-1	FBti0063478	ncorrdist=119	21241490	21241538	1	12	12	0	0	21242253	21242327	1	6	6	0	0
